Glucose_Abnormal_Flag,0.0
Old_Obese_Flag,0.0
sqrt(Insulin)*sqrt(SkinThickness),16.592650175094604
SkinThickness,173.33016872406006
Age_Adjusted_Risk,184.59061074256897
Young_Pregnant_Flag,210.60913610458374
BloodPressure,224.15224719047546
Age,301.4282193183899
Pregnancies,378.59230065345764
DiabetesPedigreeFunction,449.57508969306946
Glucose,453.31153893470764
BMI,520.2384707927704
1/(Age*BMI),2295.7239804267883
